#model_version:v2023.03.01,score_date:2023-03-19T00:00:00+0000
cve,epss,percentile
CVE-2011-4948,0.05576,0.92043
CVE-2011-4949,0.00580,0.74710
CVE-2011-4950,0.00514,0.73066
CVE-2011-4951,0.00651,0.76251
CVE-2011-4952,0.00138,0.47693
CVE-2011-4953,0.00761,0.78341
CVE-2011-4954,0.00042,0.05636
CVE-2011-4955,0.00292,0.64254
CVE-2011-4956,0.00639,0.76004
CVE-2011-4957,0.01548,0.85111
CVE-2011-4958,0.00653,0.76306
CVE-2011-4959,0.00559,0.74200
CVE-2011-4960,0.01350,0.84078
CVE-2011-4961,0.00319,0.65815
CVE-2011-4962,0.04877,0.91485
CVE-2011-4963,0.00311,0.65364
CVE-2011-4966,0.00326,0.66188
CVE-2011-4967,0.01278,0.83598
CVE-2011-4968,0.00420,0.70186
CVE-2011-4969,0.00306,0.65107
CVE-2011-4970,0.00819,0.79244
CVE-2011-4971,0.07069,0.92898
CVE-2011-4972,0.00272,0.62910
CVE-2011-4973,0.00416,0.70056
CVE-2011-5000,0.00369,0.68305
CVE-2011-5001,0.95993,0.99099
CVE-2011-5002,0.44996,0.96783
CVE-2011-5003,0.90710,0.98236
CVE-2011-5004,0.00743,0.77987
CVE-2011-5005,0.03938,0.90613
CVE-2011-5006,0.41376,0.96677
CVE-2011-5007,0.63186,0.97243
CVE-2011-5008,0.55455,0.97080
CVE-2011-5009,0.09362,0.93705
CVE-2011-5010,0.88456,0.98071
CVE-2011-5011,0.00214,0.57666
CVE-2011-5012,0.02448,0.88325
CVE-2011-5018,0.00088,0.35971
CVE-2011-5019,0.00221,0.58495
CVE-2011-5020,0.00138,0.47568
CVE-2011-5021,0.00503,0.72774
CVE-2011-5022,0.00139,0.47748
CVE-2011-5023,0.00195,0.55591
CVE-2011-5024,0.00122,0.44802
CVE-2011-5025,0.00162,0.51080
CVE-2011-5026,0.00336,0.66726
CVE-2011-5027,0.00275,0.63106
CVE-2011-5028,0.02664,0.88746
CVE-2011-5029,0.00220,0.58377
CVE-2011-5030,0.00108,0.42116
CVE-2011-5031,0.00151,0.49578
CVE-2011-5032,0.00042,0.05636
CVE-2011-5033,0.00084,0.34278
CVE-2011-5034,0.01190,0.82955
CVE-2011-5035,0.03927,0.90603
CVE-2011-5036,0.00793,0.78920
CVE-2011-5037,0.00463,0.71557
CVE-2011-5038,0.00150,0.49493
CVE-2011-5039,0.00148,0.49093
CVE-2011-5040,0.00184,0.53991
CVE-2011-5041,0.00195,0.55591
CVE-2011-5042,0.00220,0.58377
CVE-2011-5043,0.03162,0.89602
CVE-2011-5044,0.00061,0.23712
CVE-2011-5045,0.00195,0.55591
CVE-2011-5046,0.25715,0.95941
CVE-2011-5047,0.00254,0.61586
CVE-2011-5048,0.00255,0.61661
CVE-2011-5049,0.02394,0.88197
CVE-2011-5050,0.00106,0.41703
CVE-2011-5051,0.08613,0.93435
CVE-2011-5052,0.04330,0.91016
CVE-2011-5053,0.10185,0.93988
CVE-2011-5054,0.00042,0.05636
CVE-2011-5055,0.01132,0.82506
CVE-2011-5056,0.00042,0.05636
CVE-2011-5057,0.01071,0.81991
CVE-2011-5058,0.03615,0.90229
CVE-2011-5059,0.01967,0.86926
CVE-2011-5060,0.00042,0.05636
CVE-2011-5061,0.01816,0.86319
CVE-2011-5062,0.00181,0.53555
CVE-2011-5063,0.00300,0.64712
CVE-2011-5064,0.00267,0.62553
CVE-2011-5065,0.00246,0.60786
CVE-2011-5066,0.00042,0.05636
CVE-2011-5067,0.00175,0.52974
CVE-2011-5068,0.00225,0.59014
CVE-2011-5069,0.00991,0.81237
CVE-2011-5070,0.00373,0.68441
CVE-2011-5071,0.00181,0.53541
CVE-2011-5072,0.00148,0.49093
CVE-2011-5073,0.00204,0.56642
CVE-2011-5074,0.00403,0.69578
CVE-2011-5075,0.00397,0.69401
CVE-2011-5076,0.00150,0.49493
CVE-2011-5077,0.00459,0.71434
CVE-2011-5078,0.00218,0.58070
CVE-2011-5079,0.00348,0.67257
CVE-2011-5080,0.00220,0.58377
CVE-2011-5081,0.00272,0.62917
CVE-2011-5082,0.00220,0.58377
CVE-2011-5083,0.08576,0.93420
CVE-2011-5084,0.00132,0.46497
CVE-2011-5085,0.00512,0.73021
CVE-2011-5086,0.00726,0.77720
CVE-2011-5087,0.00290,0.64153
CVE-2011-5088,0.00726,0.77720
CVE-2011-5089,0.04154,0.90853
CVE-2011-5090,0.00322,0.65971
CVE-2011-5091,0.00155,0.50064
CVE-2011-5092,0.03750,0.90388
CVE-2011-5093,0.00498,0.72603
CVE-2011-5094,0.03594,0.90206
CVE-2011-5095,0.00073,0.29891
CVE-2011-5096,0.07938,0.93215
CVE-2011-5097,0.00151,0.49544
CVE-2011-5098,0.00244,0.60640
CVE-2011-5099,0.00364,0.68054
CVE-2011-5100,0.00491,0.72437
CVE-2011-5101,0.00241,0.60361
CVE-2011-5102,0.00959,0.80912
CVE-2011-5103,0.00098,0.39334
CVE-2011-5104,0.00342,0.66954
CVE-2011-5105,0.04277,0.90969
CVE-2011-5106,0.00541,0.73791
CVE-2011-5107,0.00220,0.58160
CVE-2011-5108,0.00221,0.58495
CVE-2011-5109,0.00255,0.61668
CVE-2011-5110,0.00287,0.63937
CVE-2011-5111,0.00098,0.39334
CVE-2011-5112,0.00167,0.51689
CVE-2011-5113,0.00173,0.52712
CVE-2011-5114,0.00140,0.47930
CVE-2011-5115,0.00155,0.50056
CVE-2011-5116,0.00106,0.41577
CVE-2011-5117,0.00060,0.23114
CVE-2011-5118,0.00042,0.05671
CVE-2011-5119,0.00042,0.05671
CVE-2011-5120,0.00156,0.50262
CVE-2011-5121,0.00109,0.42237
CVE-2011-5122,0.00156,0.50262
CVE-2011-5123,0.00109,0.42237
CVE-2011-5124,0.56072,0.97100
CVE-2011-5125,0.00126,0.45487
CVE-2011-5126,0.00178,0.53276
CVE-2011-5127,0.04661,0.91322
CVE-2011-5128,0.00155,0.50056
CVE-2011-5129,0.84946,0.97915
CVE-2011-5130,0.74933,0.97586
CVE-2011-5131,0.00304,0.64968
CVE-2011-5132,0.00254,0.61586
CVE-2011-5133,0.00389,0.69073
CVE-2011-5134,0.00354,0.67587
CVE-2011-5135,0.00113,0.43158
CVE-2011-5136,0.00577,0.74650
CVE-2011-5137,0.00188,0.54561
CVE-2011-5138,0.00155,0.50056
CVE-2011-5139,0.00324,0.66098
CVE-2011-5140,0.00260,0.61971
CVE-2011-5141,0.00407,0.69733
CVE-2011-5142,0.00352,0.67512
CVE-2011-5143,0.00130,0.46136
CVE-2011-5144,0.00506,0.72871
CVE-2011-5145,0.00209,0.57148
CVE-2011-5146,0.00042,0.05636
CVE-2011-5147,0.08814,0.93513
CVE-2011-5148,0.29955,0.96218
CVE-2011-5149,0.00306,0.65097
CVE-2011-5150,0.00140,0.47930
CVE-2011-5151,0.00042,0.05636
CVE-2011-5152,0.00069,0.28171
CVE-2011-5153,0.00042,0.05636
CVE-2011-5154,0.00062,0.24097
CVE-2011-5155,0.00062,0.24648
CVE-2011-5156,0.00042,0.05636
CVE-2011-5157,0.00042,0.05636
CVE-2011-5158,0.00070,0.28556
CVE-2011-5159,0.00192,0.55253
CVE-2011-5160,0.00155,0.50067
CVE-2011-5161,0.00492,0.72464
CVE-2011-5162,0.05397,0.91921
CVE-2011-5163,0.00043,0.05876
CVE-2011-5164,0.04678,0.91339
CVE-2011-5165,0.41759,0.96695
CVE-2011-5166,0.32891,0.96336
CVE-2011-5167,0.92764,0.98434
CVE-2011-5168,0.00404,0.69606
CVE-2011-5169,0.00183,0.53880
CVE-2011-5170,0.94414,0.98694
CVE-2011-5171,0.96025,0.99105
CVE-2011-5172,0.24125,0.95845
CVE-2011-5173,0.07821,0.93163
CVE-2011-5174,0.00042,0.05636
CVE-2011-5175,0.00352,0.67488
CVE-2011-5176,0.00140,0.47930
CVE-2011-5177,0.00221,0.58495
CVE-2011-5178,0.00518,0.73168
CVE-2011-5179,0.00220,0.58160
CVE-2011-5180,0.00195,0.55591
CVE-2011-5181,0.00326,0.66179
CVE-2011-5182,0.00484,0.72224
CVE-2011-5183,0.00100,0.39818
CVE-2011-5184,0.00997,0.81290
CVE-2011-5185,0.00182,0.53732
CVE-2011-5186,0.00182,0.53732
CVE-2011-5187,0.00113,0.43245
CVE-2011-5188,0.00111,0.42679
CVE-2011-5189,0.00113,0.43245
CVE-2011-5190,0.00329,0.66343
CVE-2011-5191,0.00179,0.53390
CVE-2011-5192,0.00247,0.60911
CVE-2011-5193,0.00147,0.49009
CVE-2011-5194,0.00236,0.59971
CVE-2011-5195,0.00389,0.69098
CVE-2011-5196,0.00389,0.69098
CVE-2011-5197,0.00506,0.72869
CVE-2011-5198,0.00387,0.69000
CVE-2011-5199,0.00352,0.67512
CVE-2011-5200,0.00229,0.59284
CVE-2011-5201,0.00741,0.77948
CVE-2011-5202,0.00042,0.05636
CVE-2011-5203,0.00353,0.67537
CVE-2011-5204,0.00042,0.05636
CVE-2011-5205,0.00214,0.57645
CVE-2011-5206,0.00214,0.57645
CVE-2011-5207,0.00468,0.71717
CVE-2011-5208,0.00640,0.76032
CVE-2011-5209,0.00304,0.64953
CVE-2011-5210,0.00949,0.80808
CVE-2011-5211,0.00184,0.53991
CVE-2011-5212,0.01038,0.81652
CVE-2011-5213,0.00227,0.59185
CVE-2011-5214,0.00777,0.78606
CVE-2011-5215,0.00387,0.69000
CVE-2011-5216,0.03023,0.89397
CVE-2011-5217,0.00443,0.70903
CVE-2011-5218,0.00300,0.64726
CVE-2011-5219,0.26533,0.95996
CVE-2011-5220,0.00304,0.65002
CVE-2011-5221,0.00339,0.66839
CVE-2011-5222,0.00300,0.64726
CVE-2011-5223,0.00449,0.71098
CVE-2011-5224,0.00741,0.77948
CVE-2011-5225,0.00306,0.65097
CVE-2011-5226,0.00313,0.65504
CVE-2011-5227,0.95439,0.98923
CVE-2011-5228,0.00204,0.56642
CVE-2011-5229,0.00387,0.69000
CVE-2011-5230,0.00238,0.60141
CVE-2011-5233,0.12637,0.94531
CVE-2011-5234,0.00291,0.64201
CVE-2011-5235,0.00555,0.74137
CVE-2011-5236,0.00091,0.37659
CVE-2011-5237,0.00091,0.37659
CVE-2011-5238,0.00081,0.33007
CVE-2011-5239,0.00091,0.37659
CVE-2011-5240,0.00091,0.37659
CVE-2011-5241,0.00091,0.37659
CVE-2011-5242,0.00091,0.37659
CVE-2011-5243,0.00091,0.37659
CVE-2011-5244,0.04351,0.91037
CVE-2011-5245,0.00244,0.60645
CVE-2011-5247,0.00139,0.47731
CVE-2011-5249,0.00140,0.47930
CVE-2011-5250,0.00088,0.36016
CVE-2011-5251,0.00157,0.50422
CVE-2011-5252,0.03040,0.89425
CVE-2011-5253,0.00396,0.69343
CVE-2011-5254,0.00325,0.66145
CVE-2011-5255,0.00339,0.66839
CVE-2011-5256,0.00140,0.47930
CVE-2011-5257,0.00286,0.63845
CVE-2011-5258,0.04316,0.91002
CVE-2011-5259,0.00349,0.67348
CVE-2011-5260,0.00250,0.61211
CVE-2011-5261,0.00304,0.64953
CVE-2011-5262,0.00081,0.32934
CVE-2011-5263,0.00249,0.61030
CVE-2011-5264,0.00258,0.61830
CVE-2011-5265,0.00512,0.73000
CVE-2011-5266,0.00218,0.58033
CVE-2011-5267,0.00307,0.65142
CVE-2011-5268,0.00998,0.81301
CVE-2011-5269,0.00068,0.27866
CVE-2011-5270,0.00096,0.38675
CVE-2011-5271,0.00091,0.37488
CVE-2011-5272,0.00175,0.52883
CVE-2011-5273,0.00324,0.66104
CVE-2011-5274,0.00475,0.71938
CVE-2011-5275,0.00294,0.64389
CVE-2011-5276,0.00119,0.44335
CVE-2011-5277,0.00560,0.74227
CVE-2011-5278,0.00546,0.73909
CVE-2011-5279,0.01050,0.81758
CVE-2011-5280,0.00662,0.76511
CVE-2011-5282,0.00084,0.33958
CVE-2011-5283,0.00290,0.64126
CVE-2011-5284,0.00736,0.77881
CVE-2011-5285,0.00140,0.48008
CVE-2011-5286,0.00162,0.51144
CVE-2011-5287,0.00140,0.48008
CVE-2011-5288,0.01583,0.85300
CVE-2011-5289,0.00347,0.67187
CVE-2011-5290,0.00347,0.67187
CVE-2011-5291,0.00347,0.67187
CVE-2011-5292,0.01307,0.83822
CVE-2011-5293,0.00522,0.73303
CVE-2011-5294,0.00347,0.67187
CVE-2011-5295,0.01583,0.85300
CVE-2011-5296,0.00140,0.48008
CVE-2011-5297,0.00140,0.48008
CVE-2011-5298,0.00202,0.56420
CVE-2011-5299,0.00140,0.48008
CVE-2011-5300,0.00202,0.56420
CVE-2011-5301,0.00140,0.48008
CVE-2011-5302,0.00202,0.56420
CVE-2011-5303,0.00140,0.48008
CVE-2011-5304,0.00223,0.58835
CVE-2011-5305,0.00140,0.48008
CVE-2011-5306,0.00202,0.56420
CVE-2011-5307,0.00140,0.48008
CVE-2011-5308,0.00163,0.51251
CVE-2011-5309,0.00140,0.48008
CVE-2011-5310,0.03170,0.89618
CVE-2011-5311,0.00202,0.56420
CVE-2011-5312,0.00262,0.62136
CVE-2011-5313,0.00141,0.48165
CVE-2011-5314,0.00844,0.79577
CVE-2011-5315,0.00202,0.56420
CVE-2011-5316,0.00202,0.56420
CVE-2011-5317,0.00146,0.48872
CVE-2011-5318,0.00225,0.58978
CVE-2011-5319,0.00310,0.65306
CVE-2011-5320,0.00085,0.34510
CVE-2011-5321,0.00042,0.05636
CVE-2011-5322,0.00342,0.66972
CVE-2011-5323,0.00342,0.66972
CVE-2011-5324,0.00342,0.66972
CVE-2011-5325,0.00906,0.80330
CVE-2011-5326,0.01760,0.86049
CVE-2011-5327,0.00498,0.72589
CVE-2011-5328,0.00073,0.29574
CVE-2011-5329,0.00078,0.32005
CVE-2011-5330,0.05824,0.92212
CVE-2011-5331,0.05824,0.92212
CVE-2010-0001,0.06085,0.92352
CVE-2010-0002,0.00042,0.00497
CVE-2010-0003,0.00044,0.08185
CVE-2010-0004,0.00640,0.76043
CVE-2010-0005,0.01342,0.84023
CVE-2010-0006,0.00783,0.78698
CVE-2010-0007,0.00044,0.08185
CVE-2010-0008,0.14432,0.94842
CVE-2010-0009,0.00168,0.52085
CVE-2010-0010,0.96472,0.99265
CVE-2010-0011,0.00961,0.80934
CVE-2010-0012,0.02226,0.87754
CVE-2010-0013,0.03915,0.90591
CVE-2010-0014,0.00605,0.75286
CVE-2010-0015,0.02280,0.87923
CVE-2010-0016,0.96330,0.99209
CVE-2010-0017,0.00602,0.75203
CVE-2010-0018,0.96448,0.99255
CVE-2010-0019,0.77978,0.97668
CVE-2010-0020,0.96210,0.99168
CVE-2010-0021,0.12210,0.94461
CVE-2010-0022,0.97034,0.99558
CVE-2010-0023,0.00061,0.23853
CVE-2010-0024,0.02180,0.87618
CVE-2010-0025,0.12279,0.94470
CVE-2010-0026,0.00058,0.22501
CVE-2010-0027,0.96261,0.99186
CVE-2010-0028,0.95595,0.98972
CVE-2010-0029,0.95083,0.98837
CVE-2010-0030,0.95083,0.98837
CVE-2010-0031,0.94845,0.98782
CVE-2010-0032,0.94422,0.98695
CVE-2010-0033,0.97049,0.99564
CVE-2010-0034,0.95083,0.98837
CVE-2010-0035,0.00860,0.79782
CVE-2010-0036,0.02502,0.88431
CVE-2010-0037,0.02138,0.87490
CVE-2010-0038,0.00059,0.22757
CVE-2010-0039,0.00289,0.64049
CVE-2010-0040,0.02532,0.88507
CVE-2010-0041,0.00457,0.71380
CVE-2010-0042,0.00507,0.72874
CVE-2010-0043,0.02878,0.89177
CVE-2010-0044,0.00403,0.69588
CVE-2010-0045,0.02116,0.87421
CVE-2010-0046,0.89586,0.98146
CVE-2010-0047,0.17032,0.95201
CVE-2010-0048,0.05796,0.92190
CVE-2010-0049,0.95496,0.98944
CVE-2010-0050,0.95496,0.98944
CVE-2010-0051,0.00554,0.74110
CVE-2010-0052,0.50229,0.96918
CVE-2010-0053,0.16438,0.95130
CVE-2010-0054,0.69873,0.97421
CVE-2010-0055,0.00322,0.65987
CVE-2010-0056,0.00686,0.77002
CVE-2010-0057,0.00446,0.71002
CVE-2010-0058,0.00238,0.60108
CVE-2010-0059,0.07216,0.92956
CVE-2010-0060,0.02898,0.89206
CVE-2010-0062,0.07216,0.92956
CVE-2010-0063,0.00356,0.67678
CVE-2010-0064,0.00042,0.05636
CVE-2010-0065,0.00775,0.78575
CVE-2010-0066,0.00289,0.64106
CVE-2010-0067,0.00302,0.64802
CVE-2010-0068,0.00228,0.59215
CVE-2010-0069,0.00198,0.55990
CVE-2010-0070,0.00270,0.62756
CVE-2010-0071,0.01338,0.84000
CVE-2010-0072,0.96396,0.99233
CVE-2010-0073,0.14674,0.94865
CVE-2010-0074,0.00437,0.70740
CVE-2010-0075,0.00185,0.54043
CVE-2010-0076,0.00448,0.71072
CVE-2010-0077,0.00246,0.60818
CVE-2010-0078,0.00437,0.70740
CVE-2010-0079,0.00605,0.75279
CVE-2010-0080,0.00105,0.41328
CVE-2010-0081,0.00083,0.33688
CVE-2010-0082,0.02819,0.89059
CVE-2010-0083,0.00143,0.48475
CVE-2010-0084,0.00741,0.77967
CVE-2010-0085,0.02696,0.88810
CVE-2010-0086,0.00392,0.69188
CVE-2010-0087,0.03764,0.90412
CVE-2010-0088,0.03771,0.90417
CVE-2010-0089,0.04719,0.91365
CVE-2010-0090,0.00738,0.77905
CVE-2010-0091,0.00741,0.77967
CVE-2010-0092,0.02847,0.89135
CVE-2010-0093,0.02819,0.89059
CVE-2010-0094,0.92233,0.98380
CVE-2010-0095,0.06136,0.92376
CVE-2010-0097,0.01262,0.83505
CVE-2010-0098,0.02110,0.87401
CVE-2010-0101,0.00519,0.73178
CVE-2010-0103,0.95511,0.98951
CVE-2010-0104,0.02866,0.89161
CVE-2010-0105,0.00043,0.07533
CVE-2010-0106,0.00193,0.55367
CVE-2010-0107,0.02236,0.87779
CVE-2010-0108,0.65908,0.97301
CVE-2010-0109,0.00184,0.53966
CVE-2010-0110,0.95303,0.98894
CVE-2010-0111,0.12010,0.94423
CVE-2010-0112,0.96912,0.99486
CVE-2010-0113,0.00458,0.71410
CVE-2010-0114,0.03586,0.90189
CVE-2010-0115,0.01201,0.83049
CVE-2010-0116,0.47970,0.96853
CVE-2010-0117,0.19743,0.95505
CVE-2010-0118,0.00042,0.05636
CVE-2010-0119,0.00042,0.05636
CVE-2010-0120,0.52952,0.97006
CVE-2010-0121,0.00263,0.62215
CVE-2010-0122,0.00198,0.55987
CVE-2010-0123,0.00344,0.67045
CVE-2010-0124,0.00042,0.05636
CVE-2010-0125,0.00245,0.60734
CVE-2010-0126,0.05884,0.92251
CVE-2010-0127,0.04363,0.91047
CVE-2010-0128,0.08223,0.93316
CVE-2010-0129,0.04173,0.90871
CVE-2010-0130,0.06650,0.92668
CVE-2010-0131,0.02943,0.89282
CVE-2010-0132,0.00316,0.65653
CVE-2010-0133,0.05884,0.92251
CVE-2010-0134,0.05265,0.91822
CVE-2010-0135,0.05884,0.92251
CVE-2010-0136,0.00541,0.73819
CVE-2010-0137,0.02004,0.87076
CVE-2010-0138,0.47442,0.96845
CVE-2010-0139,0.00396,0.69317
CVE-2010-0140,0.00396,0.69317
CVE-2010-0141,0.00278,0.63312
CVE-2010-0142,0.00162,0.51071
CVE-2010-0143,0.00278,0.63337
CVE-2010-0144,0.00278,0.63337
CVE-2010-0145,0.02714,0.88844
CVE-2010-0146,0.00217,0.57996
CVE-2010-0147,0.00259,0.61882
CVE-2010-0148,0.02090,0.87351
CVE-2010-0149,0.02420,0.88265
CVE-2010-0150,0.02420,0.88265
CVE-2010-0151,0.02420,0.88265
CVE-2010-0152,0.00055,0.20706
CVE-2010-0153,0.00091,0.37535
CVE-2010-0154,0.00146,0.48881
CVE-2010-0155,0.00084,0.34086
CVE-2010-0156,0.00042,0.05636
CVE-2010-0157,0.00826,0.79345
CVE-2010-0158,0.00196,0.55792
CVE-2010-0159,0.04428,0.91107
CVE-2010-0160,0.36291,0.96496
CVE-2010-0161,0.01306,0.83813
CVE-2010-0162,0.01675,0.85718
CVE-2010-0163,0.06479,0.92578
CVE-2010-0164,0.09470,0.93741
CVE-2010-0165,0.06819,0.92764
CVE-2010-0166,0.08479,0.93393
CVE-2010-0167,0.31068,0.96262
CVE-2010-0168,0.06868,0.92788
CVE-2010-0169,0.01271,0.83567
CVE-2010-0170,0.00274,0.63055
CVE-2010-0171,0.00286,0.63864
CVE-2010-0172,0.00665,0.76572
CVE-2010-0173,0.07635,0.93100
CVE-2010-0174,0.25730,0.95943
CVE-2010-0175,0.08918,0.93571
CVE-2010-0176,0.90722,0.98237
CVE-2010-0177,0.38433,0.96581
CVE-2010-0178,0.02168,0.87576
CVE-2010-0179,0.00913,0.80416
CVE-2010-0180,0.00042,0.05636
CVE-2010-0181,0.29041,0.96176
CVE-2010-0182,0.00368,0.68246
CVE-2010-0183,0.09582,0.93777
CVE-2010-0184,0.00042,0.05636
CVE-2010-0185,0.00705,0.77336
CVE-2010-0186,0.03472,0.90031
CVE-2010-0187,0.91013,0.98262
CVE-2010-0188,0.97497,0.99952
CVE-2010-0189,0.02473,0.88377
CVE-2010-0190,0.00657,0.76362
CVE-2010-0191,0.02130,0.87470
CVE-2010-0192,0.18351,0.95358
CVE-2010-0193,0.02646,0.88710
CVE-2010-0194,0.06426,0.92552
CVE-2010-0195,0.02989,0.89349
CVE-2010-0196,0.18351,0.95358
CVE-2010-0197,0.06426,0.92552
CVE-2010-0198,0.02793,0.89010
CVE-2010-0199,0.02793,0.89010
CVE-2010-0201,0.06426,0.92552
CVE-2010-0202,0.02793,0.89010
CVE-2010-0203,0.02793,0.89010
CVE-2010-0204,0.02044,0.87192
CVE-2010-0205,0.01260,0.83492
CVE-2010-0206,0.00069,0.28007
CVE-2010-0207,0.00081,0.33146
CVE-2010-0209,0.01279,0.83608
CVE-2010-0211,0.94704,0.98753
CVE-2010-0212,0.96508,0.99282
CVE-2010-0213,0.04239,0.90927
CVE-2010-0214,0.01411,0.84433
CVE-2010-0215,0.00225,0.59008
CVE-2010-0216,0.00634,0.75860
CVE-2010-0217,0.00627,0.75737
CVE-2010-0218,0.00294,0.64385
CVE-2010-0219,0.97521,0.99973
CVE-2010-0220,0.02505,0.88438
CVE-2010-0221,0.00100,0.39781
CVE-2010-0222,0.00052,0.18480
CVE-2010-0223,0.00060,0.23401
CVE-2010-0224,0.00237,0.60005
CVE-2010-0225,0.00062,0.24545
CVE-2010-0226,0.00191,0.54965
CVE-2010-0227,0.00187,0.54464
CVE-2010-0228,0.00052,0.18480
CVE-2010-0229,0.00077,0.31337
CVE-2010-0230,0.00478,0.72036
CVE-2010-0231,0.96963,0.99515
CVE-2010-0232,0.00046,0.13947
CVE-2010-0233,0.00042,0.00497
CVE-2010-0234,0.00042,0.00497
CVE-2010-0235,0.00052,0.18275
CVE-2010-0236,0.00045,0.12582
CVE-2010-0237,0.00044,0.10618
CVE-2010-0238,0.00050,0.17068
CVE-2010-0239,0.16603,0.95151
CVE-2010-0240,0.49567,0.96900
CVE-2010-0241,0.49567,0.96900
CVE-2010-0242,0.48742,0.96878
CVE-2010-0243,0.95217,0.98876
CVE-2010-0244,0.95738,0.99013
CVE-2010-0245,0.95738,0.99013
CVE-2010-0246,0.95738,0.99013
CVE-2010-0247,0.95003,0.98818
CVE-2010-0248,0.97307,0.99743
CVE-2010-0249,0.97329,0.99767
CVE-2010-0250,0.94647,0.98735
CVE-2010-0252,0.96834,0.99447
CVE-2010-0254,0.27259,0.96044
CVE-2010-0255,0.97107,0.99595
CVE-2010-0256,0.30658,0.96247
CVE-2010-0257,0.93784,0.98582
CVE-2010-0258,0.95638,0.98986
CVE-2010-0260,0.90794,0.98242
CVE-2010-0261,0.94350,0.98682
CVE-2010-0262,0.95446,0.98926
CVE-2010-0263,0.95962,0.99089
CVE-2010-0264,0.94718,0.98755
CVE-2010-0265,0.95494,0.98943
CVE-2010-0266,0.97098,0.99592
CVE-2010-0267,0.96671,0.99363
CVE-2010-0268,0.95933,0.99076
CVE-2010-0269,0.12193,0.94458
CVE-2010-0270,0.97011,0.99545
CVE-2010-0271,0.00066,0.26714
CVE-2010-0272,0.00859,0.79773
CVE-2010-0273,0.01096,0.82185
CVE-2010-0274,0.00300,0.64710
CVE-2010-0275,0.00300,0.64710
CVE-2010-0276,0.00300,0.64710
CVE-2010-0277,0.20873,0.95615
CVE-2010-0278,0.03712,0.90350
CVE-2010-0279,0.04119,0.90815
CVE-2010-0280,0.03672,0.90300
CVE-2010-0283,0.94364,0.98688
CVE-2010-0284,0.40614,0.96646
CVE-2010-0285,0.00062,0.24545
CVE-2010-0286,0.01121,0.82419
CVE-2010-0287,0.00601,0.75178
CVE-2010-0288,0.01487,0.84802
CVE-2010-0289,0.00328,0.66310
CVE-2010-0290,0.00907,0.80343
CVE-2010-0291,0.00046,0.13968
CVE-2010-0292,0.03257,0.89732
CVE-2010-0293,0.03257,0.89732
CVE-2010-0294,0.03257,0.89732
CVE-2010-0295,0.08169,0.93290
CVE-2010-0296,0.00044,0.08185
CVE-2010-0297,0.00110,0.42536
CVE-2010-0298,0.00260,0.61969
CVE-2010-0299,0.00042,0.05636
CVE-2010-0300,0.01457,0.84659
CVE-2010-0301,0.00042,0.05636
CVE-2010-0302,0.07193,0.92943
CVE-2010-0303,0.11430,0.94308
CVE-2010-0304,0.94643,0.98734
CVE-2010-0305,0.06037,0.92330
CVE-2010-0306,0.00083,0.33629
CVE-2010-0307,0.00042,0.00497
CVE-2010-0308,0.10095,0.93960
CVE-2010-0309,0.00351,0.67411
CVE-2010-0310,0.00044,0.10906
CVE-2010-0311,0.01886,0.86619
CVE-2010-0312,0.00207,0.56962
CVE-2010-0313,0.03948,0.90622
CVE-2010-0314,0.02481,0.88396
CVE-2010-0315,0.05141,0.91717
CVE-2010-0316,0.00853,0.79687
CVE-2010-0317,0.14600,0.94858
CVE-2010-0318,0.00042,0.05636
CVE-2010-0319,0.03319,0.89824
CVE-2010-0320,0.00415,0.70028
CVE-2010-0321,0.03319,0.89824
CVE-2010-0322,0.00129,0.46089
CVE-2010-0323,0.00264,0.62335
CVE-2010-0324,0.00125,0.45450
CVE-2010-0325,0.00264,0.62335
CVE-2010-0326,0.00192,0.55253
CVE-2010-0327,0.00192,0.55253
CVE-2010-0328,0.00192,0.55253
CVE-2010-0329,0.00135,0.47057
CVE-2010-0330,0.00125,0.45450
CVE-2010-0331,0.00122,0.44894
CVE-2010-0332,0.00111,0.42760
CVE-2010-0333,0.00111,0.42760
CVE-2010-0334,0.00111,0.42760
CVE-2010-0335,0.00122,0.44894
CVE-2010-0336,0.00279,0.63434
CVE-2010-0337,0.00111,0.42760
CVE-2010-0338,0.00111,0.42760
CVE-2010-0339,0.00111,0.42760
CVE-2010-0340,0.00111,0.42760
CVE-2010-0341,0.00111,0.42760
CVE-2010-0342,0.00111,0.42760
CVE-2010-0343,0.00111,0.42760
CVE-2010-0344,0.00111,0.42760
CVE-2010-0345,0.00122,0.44894
CVE-2010-0346,0.00122,0.44894
CVE-2010-0347,0.00122,0.44894
CVE-2010-0348,0.00350,0.67384
CVE-2010-0349,0.00254,0.61586
CVE-2010-0350,0.00214,0.57710
CVE-2010-0356,0.76354,0.97622
CVE-2010-0357,0.00311,0.65388
CVE-2010-0358,0.02087,0.87330
CVE-2010-0359,0.74749,0.97581
CVE-2010-0360,0.00474,0.71907
CVE-2010-0361,0.97281,0.99717
CVE-2010-0362,0.00145,0.48753
CVE-2010-0363,0.00122,0.44894
CVE-2010-0364,0.21666,0.95670
CVE-2010-0365,0.00201,0.56336
CVE-2010-0366,0.04029,0.90705
CVE-2010-0367,0.00679,0.76862
CVE-2010-0370,0.00112,0.42900
CVE-2010-0371,0.00201,0.56336
